"","measurement_ID_A","measurement_ID_P","mean_A","mean_P","sd_A","sd_P","n_A","n_P","life_stage_A","life_stage_P","sample_type_A","sample_type_P","sampling_location_A","sampling_location_P","limit_type_A","limit_type_P","LOD_A","LOD_P","LOQ_A","LOQ_P","sampling_year_A","sampling_year_P","sampling_month_A","sampling_month_P","developmental_stage_A","developmental_stage_P","breeding_stage","laying_order","nest","body_weight_mean","body_weight_sd","egg_weight_mean","egg_weight_sd","data_pooled","es_ID","study_ID","species_ID","pfas_ID","study_title","author_year","year_publication","article_digital_object_identifier","journal","coi_statement","funding_statement","raw_data","analysis_code","species_common_name","species_scientific_name","taxonomic_order","seabird","main_food_type","diet","clutch_size","pfas_type_acronym","pfas_type_full_name","carbon_chain_length","functional_group","molecular_weight","Phylogeny","b_CV2_1","b_CV2_2","N_tilde","ess.se","lnRR","var_lnRR"
"301","m_453","m_455",2.474873734,1.5,NA,0.209175847,13,8,"adult","egg","liver","whole egg","Stora Karlso, Baltic Sea","Stora Karlso, Baltic Sea",NA,NA,3.5,NA,NA,NA,"1989","1989","December","May",NA,NA,NA,NA,"No",890.9,73.79,108,NA,"Yes","es_342","S_010","se_009","pfas_004","Tissue distribution of perfluorinated surfactants in common guillemot (Uria aalge) from the Baltic Sea","Berger_2008",2008,"10.1021/es800529h","Environmental science & technology","No","Yes","No","No","Common guillemot","Uria aalge","Charadriiformes","Yes","Fish","Piscivorous",1,"PFHxS","Perfluorohexane sulfonate / Perfluorohexane sulfonic acid",6,"Sulfonate / sulfonic acid",400.1,"Uria_aalge",0.423367986900876,0.24034625256055,4.95238095238095,2.22539456105675,-0.501986013371981,0.0626100497932131
"302","m_431","m_441",2.220710678,2.65,1.242897564,1.099160435,13,10,"adult","chick","liver","liver","Stora Karlso, Baltic Sea","Stora Karlso, Baltic Sea",NA,NA,0.2,NA,NA,NA,"1989","1989","December","June",NA,NA,NA,NA,"No",890.9,73.79,NA,NA,"Yes","es_343","S_010","se_009","pfas_005","Tissue distribution of perfluorinated surfactants in common guillemot (Uria aalge) from the Baltic Sea","Berger_2008",2008,"10.1021/es800529h","Environmental science & technology","No","Yes","No","No","Common guillemot","Uria aalge","Charadriiformes","Yes","Fish","Piscivorous",1,"PFDS","Perfluorodecane sulfonate / Perfluorodecane sulfonic acid",10,"Sulfonate / sulfonic acid",600.1,"Uria_aalge",0.423367986900876,0.24034625256055,5.65217391304348,2.37743010686823,0.17246629863432,0.0566013934791994
"303","m_431","m_451",2.220710678,2.3,1.242897564,0.27890113,13,8,"adult","egg","liver","whole egg","Stora Karlso, Baltic Sea","Stora Karlso, Baltic Sea",NA,NA,0.2,NA,NA,NA,"1989","1989","December","May",NA,NA,NA,NA,"No",890.9,73.79,108,NA,"Yes","es_344","S_010","se_009","pfas_005","Tissue distribution of perfluorinated surfactants in common guillemot (Uria aalge) from the Baltic Sea","Berger_2008",2008,"10.1021/es800529h","Environmental science & technology","No","Yes","No","No","Common guillemot","Uria aalge","Charadriiformes","Yes","Fish","Piscivorous",1,"PFDS","Perfluorodecane sulfonate / Perfluorodecane sulfonic acid",10,"Sulfonate / sulfonic acid",600.1,"Uria_aalge",0.423367986900876,0.24034625256055,4.95238095238095,2.22539456105675,0.0338201097282998,0.0626100497932131
"304","m_423","m_433",3.175,3.015,1.344940066,1.209076479,13,10,"adult","chick","liver","liver","Stora Karlso, Baltic Sea","Stora Karlso, Baltic Sea",NA,NA,NA,NA,NA,NA,"1989","1989","December","June",NA,NA,NA,NA,"No",890.9,73.79,NA,NA,"Yes","es_345","S_010","se_009","pfas_008","Tissue distribution of perfluorinated surfactants in common guillemot (Uria aalge) from the Baltic Sea","Berger_2008",2008,"10.1021/es800529h","Environmental science & technology","No","Yes","No","No","Common guillemot","Uria aalge","Charadriiformes","Yes","Fish","Piscivorous",1,"PFNA","Perfluorononanoate / Perfluorononanoic acid",9,"Carboxylate / carboxylic acid",464.1,"Uria_aalge",0.423367986900876,0.24034625256055,5.65217391304348,2.37743010686823,-0.0559738736490507,0.0566013934791994
"305","m_423","m_443",3.175,1.19,1.344940066,0.362571468,13,8,"adult","egg","liver","whole egg","Stora Karlso, Baltic Sea","Stora Karlso, Baltic Sea",NA,NA,NA,NA,NA,NA,"1989","1989","December","May",NA,NA,NA,NA,"No",890.9,73.79,108,NA,"Yes","es_346","S_010","se_009","pfas_008","Tissue distribution of perfluorinated surfactants in common guillemot (Uria aalge) from the Baltic Sea","Berger_2008",2008,"10.1021/es800529h","Environmental science & technology","No","Yes","No","No","Common guillemot","Uria aalge","Charadriiformes","Yes","Fish","Piscivorous",1,"PFNA","Perfluorononanoate / Perfluorononanoic acid",9,"Carboxylate / carboxylic acid",464.1,"Uria_aalge",0.423367986900876,0.24034625256055,4.95238095238095,2.22539456105675,-0.982616068547755,0.0626100497932131
"306","m_424","m_434",4.475,5.95,1.823140979,3.103511818,13,10,"adult","chick","liver","liver","Stora Karlso, Baltic Sea","Stora Karlso, Baltic Sea",NA,NA,NA,NA,NA,NA,"1989","1989","December","June",NA,NA,NA,NA,"No",890.9,73.79,NA,NA,"Yes","es_347","S_010","se_009","pfas_009","Tissue distribution of perfluorinated surfactants in common guillemot (Uria aalge) from the Baltic Sea","Berger_2008",2008,"10.1021/es800529h","Environmental science & technology","No","Yes","No","No","Common guillemot","Uria aalge","Charadriiformes","Yes","Fish","Piscivorous",1,"PFDA","Perfluorodecanoate / Perfluorodecanoic acid       ",10,"Carboxylate / carboxylic acid",514.1,"Uria_aalge",0.423367986900876,0.24034625256055,5.65217391304348,2.37743010686823,0.280618796347175,0.0566013934791994
"307","m_424","m_444",4.475,2.075,1.823140979,0.313763771,13,8,"adult","egg","liver","whole egg","Stora Karlso, Baltic Sea","Stora Karlso, Baltic Sea",NA,NA,NA,NA,NA,NA,"1989","1989","December","May",NA,NA,NA,NA,"No",890.9,73.79,108,NA,"Yes","es_348","S_010","se_009","pfas_009","Tissue distribution of perfluorinated surfactants in common guillemot (Uria aalge) from the Baltic Sea","Berger_2008",2008,"10.1021/es800529h","Environmental science & technology","No","Yes","No","No","Common guillemot","Uria aalge","Charadriiformes","Yes","Fish","Piscivorous",1,"PFDA","Perfluorodecanoate / Perfluorodecanoic acid       ",10,"Carboxylate / carboxylic acid",514.1,"Uria_aalge",0.423367986900876,0.24034625256055,4.95238095238095,2.22539456105675,-0.769806941370695,0.0626100497932131
"308","m_425","m_435",14.65,14.025,6.395937205,5.78675641,13,10,"adult","chick","liver","liver","Stora Karlso, Baltic Sea","Stora Karlso, Baltic Sea",NA,NA,NA,NA,NA,NA,"1989","1989","December","June",NA,NA,NA,NA,"No",890.9,73.79,NA,NA,"Yes","es_349","S_010","se_009","pfas_010","Tissue distribution of perfluorinated surfactants in common guillemot (Uria aalge) from the Baltic Sea","Berger_2008",2008,"10.1021/es800529h","Environmental science & technology","No","Yes","No","No","Common guillemot","Uria aalge","Charadriiformes","Yes","Fish","Piscivorous",1,"PFUnDA","Perfluoroundecanoate / Perfluoroundecanoic acid",11,"Carboxylate / carboxylic acid",564.1,"Uria_aalge",0.423367986900876,0.24034625256055,5.65217391304348,2.37743010686823,-0.0478649555378609,0.0566013934791994
"309","m_425","m_445",14.65,11.15,6.395937205,1.882582624,13,8,"adult","egg","liver","whole egg","Stora Karlso, Baltic Sea","Stora Karlso, Baltic Sea",NA,NA,NA,NA,NA,NA,"1989","1989","December","May",NA,NA,NA,NA,"No",890.9,73.79,108,NA,"Yes","es_350","S_010","se_009","pfas_010","Tissue distribution of perfluorinated surfactants in common guillemot (Uria aalge) from the Baltic Sea","Berger_2008",2008,"10.1021/es800529h","Environmental science & technology","No","Yes","No","No","Common guillemot","Uria aalge","Charadriiformes","Yes","Fish","Piscivorous",1,"PFUnDA","Perfluoroundecanoate / Perfluoroundecanoic acid",11,"Carboxylate / carboxylic acid",564.1,"Uria_aalge",0.423367986900876,0.24034625256055,4.95238095238095,2.22539456105675,-0.274262580883486,0.0626100497932131
"310","m_426","m_436",4.35,4.65,1.91280365,1.939694886,13,10,"adult","chick","liver","liver","Stora Karlso, Baltic Sea","Stora Karlso, Baltic Sea",NA,NA,NA,NA,NA,NA,"1989","1989","December","June",NA,NA,NA,NA,"No",890.9,73.79,NA,NA,"Yes","es_351","S_010","se_009","pfas_011","Tissue distribution of perfluorinated surfactants in common guillemot (Uria aalge) from the Baltic Sea","Berger_2008",2008,"10.1021/es800529h","Environmental science & technology","No","Yes","No","No","Common guillemot","Uria aalge","Charadriiformes","Yes","Fish","Piscivorous",1,"PFDoDA","Perfluorododecanoate / Perfluorododecanoic acid",12,"Carboxylate / carboxylic acid",614.1,"Uria_aalge",0.423367986900876,0.24034625256055,5.65217391304348,2.37743010686823,0.0624253030151277,0.0566013934791994
"311","m_426","m_446",4.35,3.5,1.91280365,0.488076977,13,8,"adult","egg","liver","whole egg","Stora Karlso, Baltic Sea","Stora Karlso, Baltic Sea",NA,NA,NA,NA,NA,NA,"1989","1989","December","May",NA,NA,NA,NA,"No",890.9,73.79,108,NA,"Yes","es_352","S_010","se_009","pfas_011","Tissue distribution of perfluorinated surfactants in common guillemot (Uria aalge) from the Baltic Sea","Berger_2008",2008,"10.1021/es800529h","Environmental science & technology","No","Yes","No","No","Common guillemot","Uria aalge","Charadriiformes","Yes","Fish","Piscivorous",1,"PFDoDA","Perfluorododecanoate / Perfluorododecanoic acid",12,"Carboxylate / carboxylic acid",614.1,"Uria_aalge",0.423367986900876,0.24034625256055,4.95238095238095,2.22539456105675,-0.218674619931762,0.0626100497932131
"312","m_427","m_437",8.275,17.45,3.317518831,7.82343604,13,10,"adult","chick","liver","liver","Stora Karlso, Baltic Sea","Stora Karlso, Baltic Sea",NA,NA,NA,NA,NA,NA,"1989","1989","December","June",NA,NA,NA,NA,"No",890.9,73.79,NA,NA,"Yes","es_353","S_010","se_009","pfas_012","Tissue distribution of perfluorinated surfactants in common guillemot (Uria aalge) from the Baltic Sea","Berger_2008",2008,"10.1021/es800529h","Environmental science & technology","No","Yes","No","No","Common guillemot","Uria aalge","Charadriiformes","Yes","Fish","Piscivorous",1,"PFTrDA","Perfluorotridecanoate / Perfluorotridecanoic acid",13,"Carboxylate / carboxylic acid",664.1,"Uria_aalge",0.423367986900876,0.24034625256055,5.65217391304348,2.37743010686823,0.741834655901765,0.0566013934791994
"313","m_427","m_447",8.275,11.2,3.317518831,1.812857342,13,8,"adult","egg","liver","whole egg","Stora Karlso, Baltic Sea","Stora Karlso, Baltic Sea",NA,NA,NA,NA,NA,NA,"1989","1989","December","May",NA,NA,NA,NA,"No",890.9,73.79,108,NA,"Yes","es_354","S_010","se_009","pfas_012","Tissue distribution of perfluorinated surfactants in common guillemot (Uria aalge) from the Baltic Sea","Berger_2008",2008,"10.1021/es800529h","Environmental science & technology","No","Yes","No","No","Common guillemot","Uria aalge","Charadriiformes","Yes","Fish","Piscivorous",1,"PFTrDA","Perfluorotridecanoate / Perfluorotridecanoic acid",13,"Carboxylate / carboxylic acid",664.1,"Uria_aalge",0.423367986900876,0.24034625256055,4.95238095238095,2.22539456105675,0.301413113711384,0.0626100497932131
"314","m_428","m_438",0.571421356,2.525,0.172498214,0.614236714,13,10,"adult","chick","liver","liver","Stora Karlso, Baltic Sea","Stora Karlso, Baltic Sea",NA,NA,0.4,NA,NA,NA,"1989","1989","December","June",NA,NA,NA,NA,"No",890.9,73.79,NA,NA,"Yes","es_355","S_010","se_009","pfas_013","Tissue distribution of perfluorinated surfactants in common guillemot (Uria aalge) from the Baltic Sea","Berger_2008",2008,"10.1021/es800529h","Environmental science & technology","No","Yes","No","No","Common guillemot","Uria aalge","Charadriiformes","Yes","Fish","Piscivorous",1,"PFTeDA","Perfluorotetradecanoate / Perfluorotetradecanoic acid",14,"Carboxylate / carboxylic acid",714.1,"Uria_aalge",0.423367986900876,0.24034625256055,5.65217391304348,2.37743010686823,1.48160340625892,0.0566013934791994
"315","m_428","m_448",0.571421356,1.1725,0.172498214,0.763491842,13,8,"adult","egg","liver","whole egg","Stora Karlso, Baltic Sea","Stora Karlso, Baltic Sea",NA,NA,0.4,NA,NA,NA,"1989","1989","December","May",NA,NA,NA,NA,"No",890.9,73.79,108,NA,"Yes","es_356","S_010","se_009","pfas_013","Tissue distribution of perfluorinated surfactants in common guillemot (Uria aalge) from the Baltic Sea","Berger_2008",2008,"10.1021/es800529h","Environmental science & technology","No","Yes","No","No","Common guillemot","Uria aalge","Charadriiformes","Yes","Fish","Piscivorous",1,"PFTeDA","Perfluorotetradecanoate / Perfluorotetradecanoic acid",14,"Carboxylate / carboxylic acid",714.1,"Uria_aalge",0.423367986900876,0.24034625256055,4.95238095238095,2.22539456105675,0.717504893026904,0.0626100497932131
"316","m_429","m_439",0.593969696,2.127781746,NA,1.27516722,13,10,"adult","chick","liver","liver","Stora Karlso, Baltic Sea","Stora Karlso, Baltic Sea","LOD",NA,0.84,0.22,NA,NA,"1989","1989","December","June",NA,NA,NA,NA,"No",890.9,73.79,NA,NA,"Yes","es_357","S_010","se_009","pfas_014","Tissue distribution of perfluorinated surfactants in common guillemot (Uria aalge) from the Baltic Sea","Berger_2008",2008,"10.1021/es800529h","Environmental science & technology","No","Yes","No","No","Common guillemot","Uria aalge","Charadriiformes","Yes","Fish","Piscivorous",1,"PFPeDA","Perfluoropentadecanoate / Perfluoropentadecanoic acid",15,"Carboxylate / carboxylic acid",764.1,"Uria_aalge",0.423367986900876,0.24034625256055,5.65217391304348,2.37743010686823,1.2717409095219,0.0566013934791994
"317","m_429","m_449",0.593969696,0.4525,NA,0.268442337,13,8,"adult","egg","liver","whole egg","Stora Karlso, Baltic Sea","Stora Karlso, Baltic Sea","LOD",NA,0.84,NA,NA,NA,"1989","1989","December","May",NA,NA,NA,NA,"No",890.9,73.79,108,NA,"Yes","es_358","S_010","se_009","pfas_014","Tissue distribution of perfluorinated surfactants in common guillemot (Uria aalge) from the Baltic Sea","Berger_2008",2008,"10.1021/es800529h","Environmental science & technology","No","Yes","No","No","Common guillemot","Uria aalge","Charadriiformes","Yes","Fish","Piscivorous",1,"PFPeDA","Perfluoropentadecanoate / Perfluoropentadecanoic acid",15,"Carboxylate / carboxylic acid",764.1,"Uria_aalge",0.423367986900876,0.24034625256055,4.95238095238095,2.22539456105675,-0.273302281412782,0.0626100497932131
"318","m_432","m_442",0.091923882,0.9125,NA,0.365309204,13,10,"adult","chick","liver","liver","Stora Karlso, Baltic Sea","Stora Karlso, Baltic Sea",NA,NA,0.13,NA,NA,NA,"1989","1989","December","June",NA,NA,NA,NA,"No",890.9,73.79,NA,NA,"Yes","es_359","S_010","se_009","pfas_015","Tissue distribution of perfluorinated surfactants in common guillemot (Uria aalge) from the Baltic Sea","Berger_2008",2008,"10.1021/es800529h","Environmental science & technology","No","Yes","No","No","Common guillemot","Uria aalge","Charadriiformes","Yes","Fish","Piscivorous",1,"PFOSA","Perfluorooctane sulfonamide",8,"Sulfonamide",499.1,"Uria_aalge",0.423367986900876,0.24034625256055,5.65217391304348,2.37743010686823,2.29096114894838,0.0566013934791994
"319","m_432","m_452",0.091923882,0.865,NA,0.16036815,13,8,"adult","egg","liver","whole egg","Stora Karlso, Baltic Sea","Stora Karlso, Baltic Sea",NA,NA,0.13,NA,NA,NA,"1989","1989","December","May",NA,NA,NA,NA,"No",890.9,73.79,108,NA,"Yes","es_360","S_010","se_009","pfas_015","Tissue distribution of perfluorinated surfactants in common guillemot (Uria aalge) from the Baltic Sea","Berger_2008",2008,"10.1021/es800529h","Environmental science & technology","No","Yes","No","No","Common guillemot","Uria aalge","Charadriiformes","Yes","Fish","Piscivorous",1,"PFOSA","Perfluorooctane sulfonamide",8,"Sulfonamide",499.1,"Uria_aalge",0.423367986900876,0.24034625256055,4.95238095238095,2.22539456105675,2.24050689858062,0.0626100497932131
"320","m_386","m_398",5.1,3.17,5.187535071,NA,10,1,"adult","egg","liver","whole egg","North Pacific Ocean","North Pacific Ocean",NA,NA,NA,NA,0.5,NA,"1994","1994",NA,NA,NA,NA,NA,NA,"No",2950,NA,278,NA,"Yes","es_361","S_011","se_010","pfas_001","Perfluorooctanesulfonate and related fluorochemicals in albatrosses, elephant seals, penguins, and polar skuas from the Southern Ocean","Tao_2006",2006,"10.1021/es061513u","Environmental science & technology","No","Yes","No","No","Laysan albatross","Diomedea immutabilis","Procellariiformes","Yes","Squid","Piscivorous",1,"PFOS","Perfluorooctane sulfonate / Perfluorooctane sulfonic acid",8,"Sulfonate / sulfonic acid",500.1,"Phoebastria_immutabilis",0.423367986900876,0.24034625256055,0.909090909090909,0.953462589245592,-0.37650422490586,0.282683051250638
"321","m_391","m_398",3.21,3.17,4.231767676,NA,10,1,"adult","egg","serum","whole egg","North Pacific Ocean","North Pacific Ocean",NA,NA,NA,NA,NA,NA,"1994","1994",NA,NA,NA,NA,NA,NA,"No",2950,NA,278,NA,"Yes","es_362","S_011","se_010","pfas_001","Perfluorooctanesulfonate and related fluorochemicals in albatrosses, elephant seals, penguins, and polar skuas from the Southern Ocean","Tao_2006",2006,"10.1021/es061513u","Environmental science & technology","No","Yes","No","No","Laysan albatross","Diomedea immutabilis","Procellariiformes","Yes","Squid","Piscivorous",1,"PFOS","Perfluorooctane sulfonate / Perfluorooctane sulfonic acid",8,"Sulfonate / sulfonic acid",500.1,"Phoebastria_immutabilis",0.423367986900876,0.24034625256055,0.909090909090909,0.953462589245592,0.086465377682496,0.282683051250638
"322","m_405","m_406",0.88,2.51,0.684530589,0.598097269,3,3,"adult","egg","blood","whole egg","Edmonson Point, Antarctica","Edmonson Point, Antarctica","LOQ",NA,NA,NA,0.24,NA,"1995 - 1999","1995 - 1999",NA,NA,NA,NA,NA,NA,"No",1250,NA,93,NA,"Yes","es_363","S_011","se_011","pfas_001","Perfluorooctanesulfonate and related fluorochemicals in albatrosses, elephant seals, penguins, and polar skuas from the Southern Ocean","Tao_2006",2006,"10.1021/es061513u","Environmental science & technology","No","Yes","No","No","South polar skua","Stercorarius maccormicki","Charadriiformes","Yes","Fish","Opportunistic and diverse",2,"PFOS","Perfluorooctane sulfonate / Perfluorooctane sulfonic acid",8,"Sulfonate / sulfonic acid",500.1,"Stercorarius_maccormicki",0.423367986900876,0.24034625256055,1.5,1.22474487139159,1.01761250226352,0.221238079820475
"323","m_387","m_399",2.28,0.353553391,1.272354476,NA,10,1,"adult","egg","liver","whole egg","North Pacific Ocean","North Pacific Ocean",NA,"LOQ",NA,NA,0.6,0.5,"1994","1994",NA,NA,NA,NA,NA,NA,"No",2950,NA,278,NA,"Yes","es_364","S_011","se_010","pfas_002","Perfluorooctanesulfonate and related fluorochemicals in albatrosses, elephant seals, penguins, and polar skuas from the Southern Ocean","Tao_2006",2006,"10.1021/es061513u","Environmental science & technology","No","Yes","No","No","Laysan albatross","Diomedea immutabilis","Procellariiformes","Yes","Squid","Piscivorous",1,"PFOA","Perfluorooctanoate / Perfluorooctanoic acid",8,"Carboxylate / carboxylic acid",414.1,"Phoebastria_immutabilis",0.423367986900876,0.24034625256055,0.909090909090909,0.953462589245592,-1.76489148572064,0.282683051250638
"324","m_392","m_399",0.15,0.353553391,0.074125221,NA,10,1,"adult","egg","serum","whole egg","North Pacific Ocean","North Pacific Ocean",NA,"LOQ",NA,NA,0.1,0.5,"1994","1994",NA,NA,NA,NA,NA,NA,"No",2950,NA,278,NA,"Yes","es_365","S_011","se_010","pfas_002","Perfluorooctanesulfonate and related fluorochemicals in albatrosses, elephant seals, penguins, and polar skuas from the Southern Ocean","Tao_2006",2006,"10.1021/es061513u","Environmental science & technology","No","Yes","No","No","Laysan albatross","Diomedea immutabilis","Procellariiformes","Yes","Squid","Piscivorous",1,"PFOA","Perfluorooctanoate / Perfluorooctanoic acid",8,"Carboxylate / carboxylic acid",414.1,"Phoebastria_immutabilis",0.423367986900876,0.24034625256055,0.909090909090909,0.953462589245592,0.95640394213159,0.282683051250638
"325","m_393","m_400",0.272,0.707106781,0.093751919,NA,10,1,"adult","egg","serum","whole egg","North Pacific Ocean","North Pacific Ocean",NA,"LOQ",NA,NA,NA,1,"1994","1994",NA,NA,NA,NA,NA,NA,"No",2950,NA,278,NA,"Yes","es_366","S_011","se_010","pfas_004","Perfluorooctanesulfonate and related fluorochemicals in albatrosses, elephant seals, penguins, and polar skuas from the Southern Ocean","Tao_2006",2006,"10.1021/es061513u","Environmental science & technology","No","Yes","No","No","Laysan albatross","Diomedea immutabilis","Procellariiformes","Yes","Squid","Piscivorous",1,"PFHxS","Perfluorohexane sulfonate / Perfluorohexane sulfonic acid",6,"Sulfonate / sulfonic acid",400.1,"Phoebastria_immutabilis",0.423367986900876,0.24034625256055,0.909090909090909,0.953462589245592,1.05438434907758,0.282683051250638
"326","m_394","m_401",0.541,0.707106781,0.294833623,NA,10,1,"adult","egg","serum","whole egg","North Pacific Ocean","North Pacific Ocean",NA,"LOQ",NA,NA,NA,1,"1994","1994",NA,NA,NA,NA,NA,NA,"No",2950,NA,278,NA,"Yes","es_367","S_011","se_010","pfas_008","Perfluorooctanesulfonate and related fluorochemicals in albatrosses, elephant seals, penguins, and polar skuas from the Southern Ocean","Tao_2006",2006,"10.1021/es061513u","Environmental science & technology","No","Yes","No","No","Laysan albatross","Diomedea immutabilis","Procellariiformes","Yes","Squid","Piscivorous",1,"PFNA","Perfluorononanoate / Perfluorononanoic acid",9,"Carboxylate / carboxylic acid",464.1,"Phoebastria_immutabilis",0.423367986900876,0.24034625256055,0.909090909090909,0.953462589245592,0.366767136527096,0.282683051250638
"327","m_388","m_402",1.166776695,0.55,0.525801695,NA,10,1,"adult","egg","liver","whole egg","North Pacific Ocean","North Pacific Ocean","LOQ",NA,NA,NA,0.5,NA,"1994","1994",NA,NA,NA,NA,NA,NA,"No",2950,NA,278,NA,"Yes","es_368","S_011","se_010","pfas_009","Perfluorooctanesulfonate and related fluorochemicals in albatrosses, elephant seals, penguins, and polar skuas from the Southern Ocean","Tao_2006",2006,"10.1021/es061513u","Environmental science & technology","No","Yes","No","No","Laysan albatross","Diomedea immutabilis","Procellariiformes","Yes","Squid","Piscivorous",1,"PFDA","Perfluorodecanoate / Perfluorodecanoic acid       ",10,"Carboxylate / carboxylic acid",514.1,"Phoebastria_immutabilis",0.423367986900876,0.24034625256055,0.909090909090909,0.953462589245592,-0.653077259200739,0.282683051250638
"328","m_395","m_402",0.398,0.55,0.400640527,NA,10,1,"adult","egg","serum","whole egg","North Pacific Ocean","North Pacific Ocean",NA,NA,NA,NA,0.1,NA,"1994","1994",NA,NA,NA,NA,NA,NA,"No",2950,NA,278,NA,"Yes","es_369","S_011","se_010","pfas_009","Perfluorooctanesulfonate and related fluorochemicals in albatrosses, elephant seals, penguins, and polar skuas from the Southern Ocean","Tao_2006",2006,"10.1021/es061513u","Environmental science & technology","No","Yes","No","No","Laysan albatross","Diomedea immutabilis","Procellariiformes","Yes","Squid","Piscivorous",1,"PFDA","Perfluorodecanoate / Perfluorodecanoic acid       ",10,"Carboxylate / carboxylic acid",514.1,"Phoebastria_immutabilis",0.423367986900876,0.24034625256055,0.909090909090909,0.953462589245592,0.42247099987731,0.282683051250638
"329","m_389","m_403",2.563883476,4.24,0.51474105,NA,10,1,"adult","egg","liver","whole egg","North Pacific Ocean","North Pacific Ocean","LOQ",NA,NA,NA,2.5,NA,"1994","1994",NA,NA,NA,NA,NA,NA,"No",2950,NA,278,NA,"Yes","es_370","S_011","se_010","pfas_010","Perfluorooctanesulfonate and related fluorochemicals in albatrosses, elephant seals, penguins, and polar skuas from the Southern Ocean","Tao_2006",2006,"10.1021/es061513u","Environmental science & technology","No","Yes","No","No","Laysan albatross","Diomedea immutabilis","Procellariiformes","Yes","Squid","Piscivorous",1,"PFUnDA","Perfluoroundecanoate / Perfluoroundecanoic acid",11,"Carboxylate / carboxylic acid",564.1,"Phoebastria_immutabilis",0.423367986900876,0.24034625256055,0.909090909090909,0.953462589245592,0.60204490433123,0.282683051250638
"330","m_396","m_403",2.75,4.24,2.736262919,NA,10,1,"adult","egg","serum","whole egg","North Pacific Ocean","North Pacific Ocean",NA,NA,NA,NA,NA,NA,"1994","1994",NA,NA,NA,NA,NA,NA,"No",2950,NA,278,NA,"Yes","es_371","S_011","se_010","pfas_010","Perfluorooctanesulfonate and related fluorochemicals in albatrosses, elephant seals, penguins, and polar skuas from the Southern Ocean","Tao_2006",2006,"10.1021/es061513u","Environmental science & technology","No","Yes","No","No","Laysan albatross","Diomedea immutabilis","Procellariiformes","Yes","Squid","Piscivorous",1,"PFUnDA","Perfluoroundecanoate / Perfluoroundecanoic acid",11,"Carboxylate / carboxylic acid",564.1,"Phoebastria_immutabilis",0.423367986900876,0.24034625256055,0.909090909090909,0.953462589245592,0.531967084500618,0.282683051250638
"331","m_390","m_404",2.193883476,2.3,0.275512014,NA,10,1,"adult","egg","liver","whole egg","North Pacific Ocean","North Pacific Ocean","LOQ",NA,NA,NA,2.5,NA,"1994","1994",NA,NA,NA,NA,NA,NA,"No",2950,NA,278,NA,"Yes","es_372","S_011","se_010","pfas_011","Perfluorooctanesulfonate and related fluorochemicals in albatrosses, elephant seals, penguins, and polar skuas from the Southern Ocean","Tao_2006",2006,"10.1021/es061513u","Environmental science & technology","No","Yes","No","No","Laysan albatross","Diomedea immutabilis","Procellariiformes","Yes","Squid","Piscivorous",1,"PFDoDA","Perfluorododecanoate / Perfluorododecanoic acid",12,"Carboxylate / carboxylic acid",614.1,"Phoebastria_immutabilis",0.423367986900876,0.24034625256055,0.909090909090909,0.953462589245592,0.146240599728519,0.282683051250638
"332","m_397","m_404",1.7,2.3,2.083232308,NA,10,1,"adult","egg","serum","whole egg","North Pacific Ocean","North Pacific Ocean",NA,NA,NA,NA,NA,NA,"1994","1994",NA,NA,NA,NA,NA,NA,"No",2950,NA,278,NA,"Yes","es_373","S_011","se_010","pfas_011","Perfluorooctanesulfonate and related fluorochemicals in albatrosses, elephant seals, penguins, and polar skuas from the Southern Ocean","Tao_2006",2006,"10.1021/es061513u","Environmental science & technology","No","Yes","No","No","Laysan albatross","Diomedea immutabilis","Procellariiformes","Yes","Squid","Piscivorous",1,"PFDoDA","Perfluorododecanoate / Perfluorododecanoic acid",12,"Carboxylate / carboxylic acid",614.1,"Phoebastria_immutabilis",0.423367986900876,0.24034625256055,0.909090909090909,0.953462589245592,0.401285598808165,0.282683051250638
"333","m_408","m_416",134,104,74.23745685,41.74206511,20,10,"adult","egg","plasma","whole egg","Bear island, Norwegian Arctic","Bear island, Norwegian Arctic",NA,NA,NA,NA,NA,NA,"2004","2004",NA,NA,"Sexually mature and breeding individuals",NA,"breeding season",NA,"No",1500,NA,108.44,1.45,"Yes","es_374","S_012","se_012","pfas_001","Perfluorinated alkyl substances in plasma, liver, brain, and eggs of glaucous gulls (Larus hyperboreus) from the Norwegian Arctic","Verreault_2005",2005,"10.1021/es051097y","Environmental science & technology","No","Yes","No","No","Glaucous Gulls","Larus hyperboreus","Charadriiformes","Yes","Animal material","Omnivorous",2,"PFOS","Perfluorooctane sulfonate / Perfluorooctane sulfonic acid",8,"Sulfonate / sulfonic acid",500.1,"Larus_hyperboreus",0.423367986900876,0.24034625256055,6.66666666666667,2.58198889747161,-0.252015787854033,0.0452030246010988
